created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Nov 22 23:11:07 +0000 2023;1727464756800569828;"@tvOneNews Betul juga yang dimaksud dengan Anies B... Kalau tujuannya untuk #pemerataan, itu artinya Negara RI akan selalu pindah Ibukota &amp  akan banyak IKN baru. #lucujuga 🤤";0;1;1;0;in;1473292124;1727325051543064915;at_FREDERICH;https://twitter.com/at_FREDERICH/status/1727464756800569828
Wed Nov 22 23:11:03 +0000 2023;1727464738840580183;"@keuangannews_id Titik nol, titik org2 yg berpikir nol sama sekali mulai dari rancangan hingga ekonom dalam pembentukan IKN.";0;0;0;0;in;1617749254436720640;1727320024753254535;IfandyPeter;https://twitter.com/IfandyPeter/status/1727464738840580183
Wed Nov 22 23:11:01 +0000 2023;1727464733450912246;"@OposisiCerdas Hentikan IKN dan Jokowi harus pertanggung jawabkan uang negara yang sudah dihambur-hamburkan";0;0;0;0;in;1616209097254375425;1727274005659611211;SsPasadena;https://twitter.com/SsPasadena/status/1727464733450912246
Wed Nov 22 23:10:46 +0000 2023;1727464667919143287;"Dulu Anies mengatakan akan melanjutkan IKN karena sudah jadi Undang,2, skrg berubah ngga mau melanjutkan... Saya pikir2 lagi kalau mau pilih Anies... mau milih yg lanjutkan IKN.... pikir2 lagi. https://t.co/ouXwVTzeo8";0;1;4;5;in;1486631613932834819;1727464667919143287;jari_droid;https://twitter.com/jari_droid/status/1727464667919143287
Wed Nov 22 23:10:16 +0000 2023;1727464543570559041;"@tvOneNews ikn diduga untuk lahan korupsi.";0;1;2;22;in;1265985335877488640;1727325051543064915;adibkarim2;https://twitter.com/adibkarim2/status/1727464543570559041
Wed Nov 22 23:10:00 +0000 2023;1727464476692345087;"@tempodotco Ketimpangan suara pemilih yg akan terjadi, Gen Z sangat menyukai ide hidup berdampingan dgn alam di IKN. Narasi menentang IKN bisa dilipat oleh kubu lawan dan berbalik menyerang Mas Anies. Awas jangan sampai blunder lagi";0;1;0;0;in;1514787825174024195;1727266456394686694;FlareUp_9;https://twitter.com/FlareUp_9/status/1727464476692345087
Wed Nov 22 23:09:43 +0000 2023;1727464404084777378;"@kompascom Sepakat dengan pikiran pak Anies soal gagasan IKN. Tp gue yakin Pak Anies akan tetap jalankan IKN ini, hanya dgn pendekatan yg berbeda. Model-model pendekatan Pulau reklamasi. Yg sudah jadi aja dimaksimalkan. Yg pasti diusahakan tdk melanggar UU.";0;1;0;9;in;60041704;1727197352325456251;Reza_Fachrudin;https://twitter.com/Reza_Fachrudin/status/1727464404084777378
Wed Nov 22 23:09:39 +0000 2023;1727464389903835499;"@abangputeh1 @BosPurwa @Safa_Andriana IKN sebetulnya bagus dan tujuannya mungkin bagus juga, tapi timing dan caranya yg harus diperbaiki. Membangun kota ditengah hutan itu bakal butuh waktu puluhan tahun supaya ekonomi jalan diwilayah itu. Sekarang siapa pedagang yg mau buka warung dekat IKN pasti blm ada.";0;0;0;0;in;1050266155988860929;1727267372313247864;Abu_Hanifz;https://twitter.com/Abu_Hanifz/status/1727464389903835499
Wed Nov 22 23:09:32 +0000 2023;1727464359457382703;"@tvOneNews Nah itu bisa jd bahan diskusi ilmiah. Kan pemerintah membangun IKN selain ken pindah ibukota ya jelas kan ingin memeratakan ekonomi. Menurit anies klo tujuannya pemerataan itu tdk nyambung. Nah harusnya diangkat diskusinya di tv. Dgn begitu pemilu berkualitas. Bukan gimmick aja.";0;3;1;31;in;1420667250;1727325051543064915;faisalamar_11;https://twitter.com/faisalamar_11/status/1727464359457382703
Wed Nov 22 23:08:12 +0000 2023;1727464024416325772;"Presiden Joko Widodo (Jokowi) menyampaikan saat ini ibu kota negara (IKN) Nusantara di Kalimantan Timur terus ditawarkan pengembangannya ke investor asing. Di mana pun dirinya berada, progres IKN terus disampaikan kepada para investor. Dia menyebutkan sampai saat ini sudah ada… https://t.co/qeucBcYzd9";1;3;36;44;in;1411227935613222915;1727464024416325772;Yulia_NS79;https://twitter.com/Yulia_NS79/status/1727464024416325772
Wed Nov 22 23:06:50 +0000 2023;1727463679418143026;"@KarenaBenar PENJELASAN BANG ANIES SOAL IKN JELAS SANGAT KONSEPTUAL,  LOGIS, BIJAK REALISTIS MEMBANGKITKAN SEMANGAT KOTA2 LAINNYA";0;0;0;2;in;1383808773102264323;1727307843987280217;DeddyKusdedi3;https://twitter.com/DeddyKusdedi3/status/1727463679418143026
Wed Nov 22 23:06:28 +0000 2023;1727463588984655899;"OIKN berhasil mewujudkan IKN sebagai kota dunia untuk semua dengan mengundang seluruh kalangan dalam berpartisipasi dan berinovasi di dalam pembangunan IKN.";0;0;1;1;in;1371339082706477057;1727463586963030342;AliBej0;https://twitter.com/AliBej0/status/1727463588984655899
Wed Nov 22 23:06:28 +0000 2023;1727463586963030342;"IKN Nusantara🇮🇩👍 Dengan Nusantara jadi kota pintar, harapannya akan menjadikan kehidupan di ibu kota baru jadi lebih efektif dan tentu sustainable. ~Cisco &amp  Microsoft ikut bangun IKN.  ___ Ketua KPK Tante Ahok Senegal Subuh #GISELLE Tidur https://t.co/PmQ8HM894Y";0;4;13;13;in;1371339082706477057;1727463586963030342;AliBej0;https://twitter.com/AliBej0/status/1727463586963030342
Wed Nov 22 23:06:26 +0000 2023;1727463578406687213;"@triliuner007 @zola_papazola2 @tvOneNews Blok investor tuh invest dengan tujuan untung dimasa depan.. Mereka nganalisa masa depan ikn tuu gimana.. Ini masa depan ikn aja masih berkabut.. Tujuanya ga jelas";0;0;0;4;in;1268116067957669891;1727325051543064915;66_Tarnold;https://twitter.com/66_Tarnold/status/1727463578406687213
Wed Nov 22 23:04:54 +0000 2023;1727463192803057677;"@Mark_IKN Lots of gold production for the price and market cap. Hope it has finally got its act together.";0;0;0;1;en;762366511839322112;1727410948875366594;GoldenOxen;https://twitter.com/GoldenOxen/status/1727463192803057677
Wed Nov 22 23:04:02 +0000 2023;1727462975634899037;"yang masuk terkait investasi di IKN. https://t.co/S2azoQ0CtC";0;0;1;1;in;1371339082706477057;1727462972623409636;AliBej0;https://twitter.com/AliBej0/status/1727462975634899037
Wed Nov 22 23:04:02 +0000 2023;1727462972623409636;"Jokowi bongkar alasan investasi asing di IKN nihil. Meski demikian, Jokowi yakin investor asing akan masuk ke IKN dlm waktu dekat, mengingat tingginya minat investor asing tersebut, yag tercermin dari banyaknya letter of intent __ Ketua KPK Tante Ahok Senegal Subuh #GISELLE Tidur https://t.co/aRrSuqnllZ";1;3;12;13;in;1371339082706477057;1727462972623409636;AliBej0;https://twitter.com/AliBej0/status/1727462972623409636
Wed Nov 22 23:03:43 +0000 2023;1727462895683047832;"@hendrikk168 @kumparan Saya berharap pembangunan IKN yang menghabiskan biaya super besar benar-benar selesai dan ada yang mau menempati.";0;0;0;0;in;1035139522965561345;1727189312322855306;Ru79677847;https://twitter.com/Ru79677847/status/1727462895683047832
Wed Nov 22 23:02:39 +0000 2023;1727462626295459908;"@kumparan Kesenjangan terjadi dengan masyarakat sekitar, tanah dan wilayah mereka justru tergusur, IKN hanya untuk pemilik modal. Apakah elit pemerintahan menjauhi rakyatnya sendiri, sedang mereka dibayar oleh uang rakyat. IKN untuk siapa? #AniesMuhaimin2024";0;0;0;9;in;1428997251301474307;1727346590376243491;MustaFEnerba;https://twitter.com/MustaFEnerba/status/1727462626295459908
Wed Nov 22 23:01:53 +0000 2023;1727462435374944264;"Tujuan Anis membangun kota yg setara, tahapannya kota kecil menjadi sedang, kota sedang menjadi besar. Sehingga runut tahapan pembangunannya. Kalau membangun kota besar ditengah hutan seperti IKN akan menimbulkan ketimpangan pembangunan";0;0;0;0;in;2593509978;1727462435374944264;azaeni72;https://twitter.com/azaeni72/status/1727462435374944264
Wed Nov 22 22:59:29 +0000 2023;1727461831026032926;"@ekowboy2 Katanya perubahan tapi pemikiran nfak out of the box, IKN itu salah satu pemikiran out of the box.";0;2;0;0;in;725941848636682240;1727277866789044393;t_huberton;https://twitter.com/t_huberton/status/1727461831026032926
Wed Nov 22 22:59:01 +0000 2023;1727461713631707421;"@msaid_didu Menolak tegas atau melanjutkan nih? masih belum jelas. Partai pengendong utama pak @aniesbaswedan jelas akan melanjutkan IKN, lah ini pak AB sebagai Petugas Partai itu bisa melawan atau tidak? Kalau demi rakyat harus tegas menolak. Biar tak sejalan dengan Tuan Partai tak apa2.";0;0;0;3;in;276418841;1727444319978872884;Putra_Adi_YM;https://twitter.com/Putra_Adi_YM/status/1727461713631707421
Wed Nov 22 22:58:52 +0000 2023;1727461674683404693;"@MardaniAliSera Yohanies bukan mancla mencle Lgi soal IKN.tpi bakal bkin mangkrak. Revenge to jokowi karena pernah dipecat jdi menteri";0;1;0;1;in;494791354;1727284623707979817;joekampret1;https://twitter.com/joekampret1/status/1727461674683404693
Wed Nov 22 22:58:49 +0000 2023;1727461660145963263;"@Khairulhuda_12 @bayuwcs @hendrikk168 @kumparan halah... saya sebagai warga kalimantan malah menolak IKN kok. makin ngerusak hutan yg uda hancur gegara tambang. anda kalimantan mana memangnya?";0;2;0;1;in;1265237342182240256;1727189312322855306;TranjahB;https://twitter.com/TranjahB/status/1727461660145963263
Wed Nov 22 22:58:06 +0000 2023;1727461479467876837;"@jokowi Jawab aja uangnya abis di IKN....";0;0;0;0;in;1603972022081503232;1727344050129563696;BapakNadif;https://twitter.com/BapakNadif/status/1727461479467876837
Wed Nov 22 22:57:55 +0000 2023;1727461434265936197;"@UmarSyadatHsb__ https://t.co/2d5Lvcuc6L @Fahrihamzah lg ngarep jd dubes RI utk Israel kah hahaha  Itu ustad-ustad yg ada di @GeloraJkt @partaigeloraid @PartaiGelora_ @PARTAIGELORA_ID @Geloramalut @dpctebet Mau jd saksi hidup pembukaan kantor kedubes Israel di IKN kah hahaha";0;0;0;1;in;1521967420889477121;1727338730426687493;driveronline_17;https://twitter.com/driveronline_17/status/1727461434265936197
Wed Nov 22 22:57:00 +0000 2023;1727461203151314965;"Presiden Jokowi mengungkapkan realisasi investor asing di IKN Nusantara masih minim, meski banyak surat minat atau letter of intent ke pemerintah. Namun, Jokowi juga meyakini dgn minat investasi asing masih besar pada megaproyek tersebut.  Ketua KPK Tante Ahok Senegal Subuh Tidur https://t.co/RkmeJnmAL7";2;2;12;14;in;1349266626844061696;1727461203151314965;Hansunriko;https://twitter.com/Hansunriko/status/1727461203151314965
Wed Nov 22 22:55:56 +0000 2023;1727460936083206488;"Presiden mengungkapkan realisasi investor asing di IKN Nusantara masih minim, meski banyak surat minat atau letter of intent ke pemerintah. Presiden menjelaskan, saat ini masih mendahulukan investor dari dalam negeri.  Ketua KPK Ahok Senegal Subuh #GISELLE Tidur  #osakaมันร้าย https://t.co/XQHHR1Bhho";1;2;12;12;in;2580861451;1727460936083206488;bamantara00;https://twitter.com/bamantara00/status/1727460936083206488
Wed Nov 22 22:55:26 +0000 2023;1727460811071987931;"#IKN #JokoWidodo #Pemerintah #Indonesia https://t.co/UnCouqScux";0;0;0;1;qme;1568058325983723522;1727460811071987931;InfoIndonesiaaa;https://twitter.com/InfoIndonesiaaa/status/1727460811071987931
Wed Nov 22 22:55:21 +0000 2023;1727460787953012846;"#IKN #JokoWidodo #Pemerintah #Indonesia https://t.co/5FgeUUyUY7";0;0;0;1;qme;1568058325983723522;1727460787953012846;InfoIndonesiaaa;https://twitter.com/InfoIndonesiaaa/status/1727460787953012846
Wed Nov 22 22:55:16 +0000 2023;1727460769120592232;"#IKN #JokoWidodo #Pemerintah #Indonesia https://t.co/nMVBLUeEou";0;0;0;1;qme;1568058325983723522;1727460769120592232;InfoIndonesiaaa;https://twitter.com/InfoIndonesiaaa/status/1727460769120592232
Wed Nov 22 22:54:57 +0000 2023;1727460686870233469;"Sri Mulyani dampingi Jokowi lepas bantuan ke palestina   #IKN #JokoWidodo #Pemerintah #Indonesia https://t.co/KeGGVuCOQ6";0;0;0;1;in;1568058325983723522;1727460686870233469;InfoIndonesiaaa;https://twitter.com/InfoIndonesiaaa/status/1727460686870233469
Wed Nov 22 22:54:40 +0000 2023;1727460616456278279;"Presiden Jokowi pastikan investor dalam negeri prioritas di IKN  #IKN #JokoWidodo #Pemerintah #Indonesia https://t.co/BbSlOABMPm";0;0;0;1;in;1568058325983723522;1727460616456278279;InfoIndonesiaaa;https://twitter.com/InfoIndonesiaaa/status/1727460616456278279
Wed Nov 22 22:53:59 +0000 2023;1727460446649897042;"@rsucadvfm1ur5 @kumparan Dibanding ikn,biaya jis cuman seupilnya gibran mbah";0;1;0;0;in;1645962029805768705;1727189312322855306;stuckindustry;https://twitter.com/stuckindustry/status/1727460446649897042
Wed Nov 22 22:53:19 +0000 2023;1727460275954343991;"@MardaniAliSera Klo mau goreng soal ikn mending nggak usah dijawab saya kira hampir 100% tdk setuju ikn coba disurvey di pegawai negeri pemerintah pusat mana ada yg mau tinggal di ikn kecuali pemaksaan. Ide utk pemerataaan pembangunan bangun ikn tuh salah besar";0;1;0;0;in;1395898405965111297;1727284623707979817;CentralFrom;https://twitter.com/CentralFrom/status/1727460275954343991
Wed Nov 22 22:51:41 +0000 2023;1727459866133114963;"@detikcom Pak, berarti BISA DONG bangun IKN tp sekitarnya ga timpang.";0;0;0;1;in;1623859099862700032;1727239492476563618;fermipans;https://twitter.com/fermipans/status/1727459866133114963
Wed Nov 22 22:51:31 +0000 2023;1727459824173219890;"@kumparan PEMERATAAN PAK.. MAKSUDNYA ANIES INI DANA PEMBANGUNAN IKN ITU BISA UTK MEMBANGUN KOTA2 KECIL DI SELURUH INDONESIA JADI PEMBANGUNAN MERATA DI SUMATERA, KALIMANTAN, SULAWESI, DLL. MERATA PAK.. MERATA... BUKAN BUAT SIMBOL..";0;0;0;16;in;95102955;1727346590376243491;tri_jabroni;https://twitter.com/tri_jabroni/status/1727459824173219890
Wed Nov 22 22:51:09 +0000 2023;1727459730455740790;"@MardaniAliSera Demokrat ini pola pikirnya sama kayak hatersnya anies, gagal paham. Komitmen anies itu melanjutkan IKN karena ada UU yang harus dijalankan. Tapi menurut pendapat pribadi anies, gak setuju dengan konsep pemerataan dengan IKN.  Jadi ini beda pembahasan";0;1;0;0;in;1037710976685039616;1727284623707979817;salestahu;https://twitter.com/salestahu/status/1727459730455740790
Wed Nov 22 22:50:37 +0000 2023;1727459596464464281;"@alisyarief Bisa dikalkulasi menurut saya yg bodoh, orang yg puas kinerja Jokowi  70-80% &amp  gak mungkin pilih Amin, karena tahu Anies anti kebijakan Jokowi, apalagi mengenai IKN, mereka akan pilih kalau gak Ganjar, Prabowo atau golput";0;0;0;0;in;1606639255551643648;1727098045664555088;karsady155;https://twitter.com/karsady155/status/1727459596464464281
Wed Nov 22 22:50:36 +0000 2023;1727459592689611220;"@Evahawa @tvOneNews Loh kok bisa, sy orang Kaltim pilih No. 1 AMIN. Lagian Anies tdk bilang kalau ingin menghentikan proyek IKN";0;2;1;22;in;1609453668562243584;1727325051543064915;Grandy0044;https://twitter.com/Grandy0044/status/1727459592689611220
Wed Nov 22 22:48:46 +0000 2023;1727459130892587015;"@alfan_rahadian_ @BosPurwa Seperti jaring besar yg menopang harapan lebih banyak masyarakat yg mayoritas berada di luar ikn. Ruarr biasa sih jawabannya.  Klo beliau ga jd RI1 boleh nih jd jubirnya RI1.";0;0;0;0;in;2503145606;1727267372313247864;Depriyono;https://twitter.com/Depriyono/status/1727459130892587015
Wed Nov 22 22:48:24 +0000 2023;1727459039427416335;"@tvOneNews IKN: d bangun dl, mikir belakangan...(deja vu)";0;0;0;10;in;171698185;1727325051543064915;didiASMR;https://twitter.com/didiASMR/status/1727459039427416335
Wed Nov 22 22:48:05 +0000 2023;1727458960922603654;"Hydropower sungai kayan akan jadi sumber listrik ikn #Iknnusantara https://t.co/zphHjBxoov";0;0;0;0;in;1242824395;1727458960922603654;Oktaviana9111;https://twitter.com/Oktaviana9111/status/1727458960922603654
Wed Nov 22 22:47:43 +0000 2023;1727458867779604785;"@detikcom @aniesbaswedan tidak dipindahpun sudah timpang. Jadi apa solusimu mengatasi ketimpangan? @jokowi sudah upaya melalui Dana Desa. Lalu apa strategimu. Jangan hanya bisa serang IKN. Pemindahan IKN adalah keharusan karena Jakarta (Jawa) sudah tidak mendukung lagi.";0;0;0;0;in;57587518;1727250571940200498;eko_is_oke;https://twitter.com/eko_is_oke/status/1727458867779604785
Wed Nov 22 22:47:30 +0000 2023;1727458812372898094;"Hydropower sungai kayan akan menjadi sumber listrik IKN Nusantara https://t.co/EQmhwzUxFu";0;0;0;0;in;1385793182793797633;1727458812372898094;ArifSubagiyo2;https://twitter.com/ArifSubagiyo2/status/1727458812372898094
Wed Nov 22 22:47:06 +0000 2023;1727458714259718426;"Pembangunan IKN Nusantara utamakan investor domestik https://t.co/TMt8TgQ3nQ";0;0;0;0;in;1385793182793797633;1727458714259718426;ArifSubagiyo2;https://twitter.com/ArifSubagiyo2/status/1727458714259718426
Wed Nov 22 22:46:49 +0000 2023;1727458641949929883;"Presiden jokowi pastikan investor dalam negeri prioritas di IKN Nusantara https://t.co/To4sfaFgnj";0;0;0;0;in;1385793182793797633;1727458641949929883;ArifSubagiyo2;https://twitter.com/ArifSubagiyo2/status/1727458641949929883
Wed Nov 22 22:46:04 +0000 2023;1727458452656820328;"@taliwang98 @erasmus70 Hehe, tp hati2...jgn mau dibohongi pk ayat IKN..  IKN sudah dputuskan dgn UU, siapapun presidenya pasti tetep jalan.  Ya kali mega proyek gt ga jd bancakan partai yg udah abis2an d pemilu";0;0;1;1;in;1253530246554374144;1727253978428428398;CharlesBerklay;https://twitter.com/CharlesBerklay/status/1727458452656820328
Wed Nov 22 22:45:59 +0000 2023;1727458431962149239;"@hutbene @tvOneNews @jokowi Lu aja yg bego,, wong pertanyaannya tentang IKN. Lagian dengan lugas Anies sampaikan gagasan dan programnya terkait pemerataan yaitu dengan membangun kota kecil dan menengah di seluruh Indonesia";0;1;0;9;in;1609453668562243584;1727325051543064915;Grandy0044;https://twitter.com/Grandy0044/status/1727458431962149239
Wed Nov 22 22:45:37 +0000 2023;1727458341369364659;"@Bambang_Budimab @kumparan Iya ahli, ahli menjilat penguasa. Pengaturan otorita sbg pemerintahan khusus di IKN itu saja sudah melanggar UU 45. Itu baru satu contoh. Jadi ahli yg mana yg Anda maksud? Si luhut bug data big mouth?";0;0;0;0;in;990658484193513473;1727346590376243491;nisma_mokhtar;https://twitter.com/nisma_mokhtar/status/1727458341369364659
Wed Nov 22 22:45:21 +0000 2023;1727458273367044183;"@erasmus70 Hehe, tp hati2...jgn mau dibohongi pk ayat IKN..  IKN sudah dputuskan dgn UU, siapapun presidenya pasti tetep jalan.  Ya kali mega proyek gt ga jd bancakan partai yg udah abis2an d pemilu";0;0;0;0;in;1253530246554374144;1727253978428428398;CharlesBerklay;https://twitter.com/CharlesBerklay/status/1727458273367044183
Wed Nov 22 22:45:12 +0000 2023;1727458233902915650;"Presiden Jokowi pastikan investor dalam negeri prioritas di iKN #Jokowi https://t.co/yHy8xSOks4";0;0;0;0;in;1242824395;1727458233902915650;Oktaviana9111;https://twitter.com/Oktaviana9111/status/1727458233902915650
Wed Nov 22 22:41:58 +0000 2023;1727457423110357077;"@BurjoPemenang @detikcom Coba jelasin gimana caranya kota-kota disekitar IKN bisa berkembang dengan sendirinya?  Kalau hanya alasan pemerataan pembangunan dan ekonomi, jelas salah membuat kota baru, mendingan yang sudah ada itu di upgrade secara menyeluruh, manfaatnya lebih terasa sekalimantan.";0;1;0;1;in;485508518;1727239492476563618;EMON__Sumendap;https://twitter.com/EMON__Sumendap/status/1727457423110357077
